provincia,id,localidad,cp,id_prov_mstr
Buenos Aires,2602,VILLA ORTIZ,6628,6
Buenos Aires,2972,SAN JUAN DE NELSON,6530,6
Buenos Aires,2529,SAN JUAN,6500,6
Buenos Aires,4631,POLVAREDAS,7267,6
Buenos Aires,2569,POCITO,6430,6
Buenos Aires,3747,POBLET,1905,6
Buenos Aires,4584,PLUMACHO,2703,6
Buenos Aires,3797,PLOMER,1733,6
Buenos Aires,3784,PLAZA MONTERO,7201,6
Buenos Aires,3556,PLAYA LAS MARGARITAS,7109,6
Buenos Aires,4502,PLAYA CHAPADMALAL,7609,6
Buenos Aires,16593,PLATANOS,1885,6
Buenos Aires,2642,PLA Y RAGNONI,7607,6
Buenos Aires,2598,PLA,6634,6
Buenos Aires,4583,PIRUCO,2705,6
Buenos Aires,2870,PIROVANO,6551,6
Buenos Aires,3933,PIPINAS,1921,6
Buenos Aires,4348,PINZON,2703,6
Buenos Aires,3180,PIÑEYRO,7540,6
Buenos Aires,2665,PIÑEYRO,1870,6
Buenos Aires,3932,PIÑEIRO,1921,6
Buenos Aires,3588,PINAMAR,7167,6
Buenos Aires,3167,PILLAHUINCO,7530,6
Buenos Aires,26304,PILAR,1629,6
Buenos Aires,4380,PILA,7116,6
Buenos Aires,4614,PIGUE,8170,6
Buenos Aires,4894,PIERINI,7517,6
Buenos Aires,3855,PIERES,7633,6
Buenos Aires,3642,PIEDRITAS,6241,6
Buenos Aires,4436,PIEDRA ANCHA,8117,6
Buenos Aires,3641,PICHINCHA,6051,6
Buenos Aires,3092,PESSAGNO,7135,6
Buenos Aires,3758,PONTAUT,7535,6
Buenos Aires,16357,PERGAMINO,2700,6
Buenos Aires,16574,PONTEVEDRA,1761,6
Buenos Aires,4251,POURTALE,7404,6
Buenos Aires,4350,PUJOL,2907,6
Buenos Aires,4675,PUESTO DEL MEDIO,2763,6
Buenos Aires,3034,PUERTO WASSERMANN,8506,6
Buenos Aires,3033,PUERTO TRES BONETES,8508,6
Buenos Aires,3129,PUERTO ROSALES,8111,6
Buenos Aires,4172,PUERTO NECOCHEA,7641,6
Buenos Aires,3229,PUERTO LA PLATA,1925,6
Buenos Aires,2757,PUERTO GALVAN,8000,6
Buenos Aires,3242,PUERTO DE ESCOBAR,1625,6
Buenos Aires,4971,PUERTO COLOMA,8142,6
Buenos Aires,3128,PUERTO BELGRANO,8111,6
Buenos Aires,4381,PUENTE EL OCHENTA,7225,6
Buenos Aires,4674,PUENTE CASTEX,2760,6
Buenos Aires,2817,PUENTE CAÑETE,2740,6
Buenos Aires,3105,PUENTE BATALLA,6620,6
Buenos Aires,3182,PUEBLO SANTA MARIA,7541,6
Buenos Aires,3181,PUEBLO SAN JOSE,7541,6
Buenos Aires,4288,PUEBLO SAN ESTEBAN,6450,6
Buenos Aires,4349,PUEBLO OTERO,2700,6
Buenos Aires,4252,PUEBLO NUEVO,7400,6
Buenos Aires,3899,PUEBLO NUEVO,6700,6
Buenos Aires,3696,PUEBLO NUEVO,6000,6
Buenos Aires,3833,PUEBLO MARTINEZ DE HOZ,6533,6
Buenos Aires,2488,PUEBLITOS,6661,6
Buenos Aires,4437,PUAN,8180,6
Buenos Aires,4869,PRIMERA JUNTA,6422,6
Buenos Aires,2599,PRESIDENTE QUINTANA,6621,6
Buenos Aires,4399,PRESIDENTE DERQUI,1635,6
Buenos Aires,3643,PRADERE JUAN A,6231,6
Buenos Aires,2663,PORVENIR,6063,6
Buenos Aires,3130,PUNTA ALTA,8109,6
Buenos Aires,4532,PEREZ MILLAN,2933,6
Buenos Aires,16592,PEREYRA,1894,6
Buenos Aires,27662,PARAJE SANTA ANA,7540,6
Buenos Aires,2867,PARAJE MIRAMAR,6550,6
Buenos Aires,3216,PARAJE LA VASCA,7100,6
Buenos Aires,3152,PARAJE LA AURORA,8158,6
Buenos Aires,27661,PARAJE FRA PAL,7530,6
Buenos Aires,3770,PARAG\\u00dcIL,7412,6
Buenos Aires,3004,PARADA TATAY,6725,6
Buenos Aires,3491,PARADA ROBLES,6703,6
Buenos Aires,3796,PARADA KILOMETRO 76,1739,6
Buenos Aires,4755,PARADA KILOMETRO 158,2935,6
